,State,Hospital_Name,City,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue,Longitude,Latitude,Full_Address,fips_code,county_name
3620,UT,McKay-Dee Hospital,Ogden,307,14202,58464,1660128,-111.952635,41.1837644,"4401 Harrison Blvd, Ogden, UT 84403, USA",49057,Weber County
3621,UT,Mountain View Hospital - Payson,Payson,124,3213,12730,309430,-111.7143737,40.0441352,"1000 E 100 N, Payson, UT 84651, USA",49049,Utah County
3622,UT,Mountain West Medical Center,Tooele,36,1806,4972,225593,-112.297995,40.56668579999999,"2055 N Main St, Tooele, UT 84074, USA",49045,Tooele County
3623,UT,Ogden Regional Medical Center,Ogden,189,8141,35689,1234066,-111.9689702,41.1643534,"5475 S 500 E, Ogden, UT 84405, USA",49057,Weber County
3624,UT,Orem Community Hospital,Orem,21,792,2663,81343,-111.707909,40.3027449,"331 N 400 W St, Orem, UT 84057, USA",49049,Utah County
3625,UT,Park City Hospital,Park City,37,1528,3985,195709,-111.4694162,40.6876928,"900 Round Valley Dr, Park City, UT 84060, USA",49043,Summit County
3626,UT,Riverton Hospital,Riverton,87,5504,17750,425761,-111.9804623,40.520496,"3741 W 12600 S, Riverton, UT 84065, USA",49035,Salt Lake County
3627,UT,Saint Mark's Hospital,Salt Lake City,294,12720,55794,2464523,-111.8842389,40.7677299,"231 E 100 S, Salt Lake City, UT 84111, USA",49035,Salt Lake County
3628,UT,Sevier Valley Hospital,Richfield,24,832,2360,114501,-112.0837661,38.7826412,"1000 N Main St, Richfield, UT 84701, USA",49041,Sevier County
3629,UT,Spanish Fork Hospital,Spanish Fork,16,1697,4789,183191,-111.6405947,40.1307672,"765 E Mkt Pl Dr, Spanish Fork, UT 84660, USA",49049,Utah County
3630,UT,The Orthopedic Specialty Clinic at TOSH,Murray,40,621,870,213073,-111.884173,40.64459919999999,"5848 S Fashion Blvd #110, Salt Lake City, UT 84107, USA",49035,Salt Lake County
3631,UT,Timpanogos Regional Hospital,Orem,117,4550,20127,571379,-111.7140358,40.313354,"750 W 800 N, Orem, UT 84057, USA",49049,Utah County
3632,UT,Uintah Basin Medical Center,Roosevelt,33,1396,4393,222413,-109.9963915,40.304173,"250 W 300 N, Roosevelt, UT 84066, USA",49013,Duchesne County
3633,UT,University of Utah Hospital,Salt Lake City,784,34037,183845,5527451,-111.8366784,40.77157160000001,"50 Medical Dr N, Salt Lake City, UT 84132, USA",49035,Salt Lake County
3634,UT,Utah Valley Hospital,Provo,383,17621,83478,1740761,-111.6656188,40.2474852,"1034 N 500 W, Provo, UT 84604, USA",49049,Utah County
3635,VA,633d Medical Group - Joint Base Langley-Eustis,Hampton,0,0,0,0,-76.3576746,37.0734149,"77 Nealy Ave, Hampton, VA 23665, USA",51650,Hampton city
3636,VA,Augusta Health,Fishersville,252,8969,39943,1241574,-78.9865804,38.0947045,"78 Medical Center Dr, Fishersville, VA 22939, USA",51015,Augusta County
3637,VA,Bon Secours - Southampton Memorial Center,Franklin,204,1233,5357,207511,-76.9376587,36.6918027,"100 Fairview Dr, Franklin, VA 23851, USA",51620,Franklin city
3638,VA,Bon Secours - Southern Virginia Medical Center,Emporia,80,583,2245,193424,-77.53775859999999,36.7017264,"727 N Main St, Emporia, VA 23847, USA",51595,Emporia city
3639,VA,Bon Secours - Southside Medical Center,Petersburg,307,10346,64126,2000593,-77.3590467,37.1824308,"200 Medical Park Blvd, Petersburg, VA 23805, USA",51730,Petersburg city
3640,VA,Bon Secours Health Center at Harbour View Campus,Suffolk,0,0,0,0,-76.4414536,36.8685311,"5818 Harbour View Blvd, Suffolk, VA 23435, USA",51800,Suffolk city
3641,VA,Bon Secours Mary Immaculate Hospital,Newport News,114,5305,24937,701226,-76.51176,37.144227,"2 Bernardine Dr, Newport News, VA 23602, USA",51700,Newport News city
3642,VA,Bon Secours Maryview Medical Center,Portsmouth,203,7179,44873,1332598,-76.3472529,36.8361964,"3636 High St, Portsmouth, VA 23707, USA",51740,Portsmouth city
3643,VA,Buchanan General Hospital,Grundy,49,853,4701,117085,-82.0654913,37.2853617,"1535 Slate Creek Rd, Grundy, VA 24614, USA",51027,Buchanan County
3644,VA,Capital Caring,Arlington,0,0,0,67986,-77.1067698,38.8799697,"Arlington, VA, USA",51013,Arlington County
3645,VA,Carilion Franklin Memorial Hospital,Rocky Mount,37,1616,6495,216536,-79.8902885,36.9941505,"390 S Main St, Rocky Mount, VA 24151, USA",51067,Franklin County
3646,VA,Carilion New River Valley Medical Center,Christiansburg,130,6735,28952,908327,-80.50563930000001,37.0892693,"2900 Lamb Cir, Christiansburg, VA 24073, USA",51121,Montgomery County
3647,VA,Carilion Roanoke Community Hospital,Roanoke,0,0,0,0,-79.93940169999999,37.2660069,"101 Elm Ave, Roanoke, VA 24013, USA",51770,Roanoke city
3648,VA,Carilion Roanoke Memorial Hospital,Roanoke,722,33230,174866,4626293,-79.9417,37.251346,"1906 Belleview Ave SE, Roanoke, VA 24014, USA",51770,Roanoke city
3649,VA,Carilion Tazewell Community Hospital,Tazewell,23,685,3289,84562,-81.4891561,37.1239215,"388 Ben Bolt Ave, Tazewell, VA 24651, USA",51185,Tazewell County
3650,VA,Centra Bedford Memorial Hospital,Bedford,144,1397,5710,166644,-79.5175735,37.3514019,"1613 Oakwood St, Bedford, VA 24523, USA",51019,Bedford County
3651,VA,Centra Lynchburg General Hospital,Lynchburg,661,21335,136049,3159708,-79.17188639999999,37.41662669999999,"1901 Tate Springs Rd, Lynchburg, VA 24501, USA",51680,Lynchburg city
3652,VA,Centra Southside Community Hospital,Farmville,78,3220,13868,400081,-78.4035425,37.3022382,"800 Oak St, Farmville, VA 23901, USA",51147,Prince Edward County
3653,VA,Centra Virginia Baptist Hospital,Lynchburg,0,0,0,0,-79.1879915,37.4379577,"3300 Rivermont Ave, Lynchburg, VA 24503, USA",51680,Lynchburg city
3654,VA,Chesapeake Regional Medical Center,Chesapeake,302,16063,89675,1155918,-76.24608850000001,36.7461622,"736 N Battlefield Blvd, Chesapeake, VA 23320, USA",51550,Chesapeake city
3655,VA,Chippenham Hospital,Richmond,793,30503,160378,9331425,-77.5261508,37.5135368,"7101 Jahnke Rd, Richmond, VA 23225, USA",51760,Richmond city
3656,VA,Clinch Valley Medical Center,Richlands,175,2715,12733,671743,-81.8196202,37.0947257,"6801 Gov George C. Peery Hwy, Richlands, VA 24641, USA",51185,Tazewell County
3657,VA,Culpeper Medical Center,Culpeper,70,2774,13025,484075,-77.9918952,38.4451214,"14115 Lovers Ln # 100, Culpeper, VA 22701, USA",51047,Culpeper County
3658,VA,Fauquier Hospital,Warrenton,97,2558,10095,437312,-77.8090041,38.7120674,"500 Hospital Dr, Warrenton, VA 20186, USA",51061,Fauquier County
3660,VA,Hampton VA Medical Center,Hampton,0,0,0,0,-76.3321761,37.0154662,"100 Emancipation Dr, Hampton, VA 23667, USA",51650,Hampton city
3661,VA,Haymarket Medical Center,Haymarket,44,2185,7755,374239,-77.6363806,38.8120591,"Haymarket, VA 20169, USA",51153,Prince William County
3662,VA,Henrico Doctors' Hospital,Richmond,766,20663,110902,5929858,-77.5400619,37.6040431,"1602 Skipwith Rd, Richmond, VA 23229, USA",51087,Henrico County
3663,VA,Hiram W. Davis Medical Center,Petersburg,84,8,587,108055,-77.4540176,37.205076,"110 7th Ave, Petersburg, VA 23803, USA",51053,Dinwiddie County
3664,VA,Hunter Holmes McGuire Hospital,Richmond,0,0,0,0,-77.4658948,37.4954086,"McGuire Veterans Hospital, Richmond, VA, USA",51760,Richmond city
3665,VA,Inova Alexandria Hospital,Alexandria,318,12803,66154,1099099,-77.105392,38.8221971,"4320 Seminary Rd, Alexandria, VA 22304, USA",51510,Alexandria city
3666,VA,Inova Fair Oaks Hospital,Fairfax,165,10308,45856,756218,-77.3799724,38.8847396,"3600 Joseph Siewick Dr, Fairfax, VA 22033, USA",51059,Fairfax County
3667,VA,Inova Fairfax Medical Campus,Falls Church,897,53139,273824,4579300,-77.2277886,38.8573257,"3300 Gallows Rd, Falls Church, VA 22042, USA",51059,Fairfax County
3668,VA,Inova Loudoun Hospital,Leesburg,311,13803,59275,1083881,-77.4776262,39.0735661,"44045 Riverside Pkwy, Leesburg, VA 20176, USA",51107,Loudoun County
3669,VA,Inova Mount Vernon Hospital,Alexandria,237,4598,23383,586328,-77.076893,38.7397084,"2501 Parkers Ln, Alexandria, VA 22306, USA",51059,Fairfax County
3670,VA,Johnston Memorial Hospital,Abingdon,100,5516,26306,826085,-81.91187289999999,36.7228461,"16000 Johnston Mem Dr, Abingdon, VA 24211, USA",51191,Washington County
3671,VA,Johnston-Willis Hospital,Richmond,0,0,0,0,-77.5944335,37.5110163,"1401 Johnston Willis Dr, Richmond, VA 23235, USA",51041,Chesterfield County
3672,VA,LewisGale Hospital Alleghany,Low Moor,110,1399,5677,237453,-79.8809581,37.7919344,"1 Arh Ln, Low Moor, VA 24457, USA",51005,Alleghany County
3673,VA,LewisGale Hospital Montgomery,Blacksburg,92,5169,20743,917236,-80.4108939,37.1872989,"3700 S Main St, Blacksburg, VA 24060, USA",51121,Montgomery County
3674,VA,LewisGale Hospital Pulaski,Pulaski,60,1343,6658,438313,-80.75718959999999,37.0683212,"2400 Lee Hwy, Pulaski, VA 24301, USA",51155,Pulaski County
3675,VA,LewisGale Medical Center,Salem,367,16153,82093,2622510,-80.0322235,37.2633674,"1900 Electric Rd, Salem, VA 24153, USA",51775,Salem city
3676,VA,Lonesome Pine Hospital,Big Stone Gap,136,3601,13854,788434,-82.75429790000001,36.8771456,"1990 Holton Ave E, Big Stone Gap, VA 24219, USA",51195,Wise County
3677,VA,Mary Washington Hospital,Fredericksburg,431,20229,112888,1548595,-77.4830916,38.3109798,"1001 Sam Perry Blvd, Fredericksburg, VA 22401, USA",51630,Fredericksburg city
3678,VA,McDonald Army Health Center,Fort Eustis,0,0,0,0,-76.573775,37.1613006,"Bldg. 576, 576 Jefferson Ave, Fort Eustis, VA 23604, USA",51700,Newport News city
3679,VA,Memorial Regional Medical Center,Mechanicsville,199,12353,69413,1637455,-77.3868117,37.6285901,"8260 Atlee Rd, Mechanicsville, VA 23116, USA",51085,Hanover County
3680,VA,Mountain View Regional Hospital,Norton,98,1466,4548,75599,-82.62546809999999,36.9444704,"310 3rd St NE, Norton, VA 24273, USA",51720,Norton city
3681,VA,Naval Medical Center Portsmouth,Portsmouth,0,0,0,0,-76.30480399999999,36.844072,"620 John Paul Jones Cir, Portsmouth, VA 23708, USA",51740,Portsmouth city
3682,VA,Norton Community Hospital,Norton,73,2766,10537,282631,-82.64219849999999,36.9328694,"100 15th St NW, Norton, VA 24273, USA",51720,Norton city
3683,VA,Parham Doctors' Hospital - A Campus of Henrico Doctor's Hospital,Richmond,0,0,0,0,-77.5253137,37.6331326,"7700 E Parham Rd, Richmond, VA 23294, USA",51087,Henrico County
3684,VA,Prince William Medical Center,Manassas,134,6360,30156,666740,-77.4792969,38.7487308,"Prince William St, Manassas, VA 20110, USA",51683,Manassas city
3685,VA,Reston Hospital Center,Reston,209,11759,54007,1743343,-77.3648856,38.9623431,"1850 Town Center Pkwy, Reston, VA 20190, USA",51059,Fairfax County
3686,VA,Retreat Doctors Hospital,Richmond,116,3307,25620,264015,-77.4728817,37.553804,"2621 Grove Ave, Richmond, VA 23220, USA",51760,Richmond city
3687,VA,Richmond Community Hospital,Richmond,96,1752,13727,1069483,-77.4066564,37.5406263,"1510 N 28th St Suite 100, Richmond, VA 23223, USA",51760,Richmond city
3688,VA,Riverside Doctors Hospital Williamsburg,Williamsburg,40,1899,6032,179426,-76.6683338,37.2509085,"1500 Commonwealth Ave, Williamsburg, VA 23185, USA",51830,Williamsburg city
3689,VA,Riverside Regional Medical Center,Newport News,398,21724,105409,2658912,-76.4831173,37.0638919,"500 J Clyde Morris Blvd, Newport News, VA 23601, USA",51700,Newport News city
3690,VA,Riverside Shore Memorial Hospital,Onancock,52,2435,8734,286378,-75.7218048,37.6991783,"20480 Market St, Onancock, VA 23417, USA",51001,Accomack County
3691,VA,Riverside Walter Reed Hospital,Gloucester,67,2441,10373,295719,-76.5411038,37.4198423,"7547 Medical Dr, Gloucester, VA 23061, USA",51073,Gloucester County
3692,VA,Russell County Hospital,Lebanon,48,1725,7568,136893,-82.0785982,36.8987787,"58 Carroll St, Lebanon, VA 24266, USA",51167,Russell County
3693,VA,Saint Francis Medical Center,Midlothian,133,9364,43066,1153439,-77.65917809999999,37.46677890000001,"13710 St Francis Blvd, Midlothian, VA 23114, USA",51041,Chesterfield County
3694,VA,Saint Mary's Hospital,Richmond,481,17609,99357,2425638,-77.5127366,37.5842533,"5801 Bremo Rd, Richmond, VA 23226, USA",51087,Henrico County
3695,VA,Salem VA Medical Center,Salem,0,0,0,0,-80.0185024,37.2743431,"1970 Roanoke Blvd, Salem, VA 24153, USA",51775,Salem city
3696,VA,Sentara CarePlex Hospital,Hampton,169,7013,41138,1073146,-76.39017,37.0568421,"3000 Coliseum Dr, Hampton, VA 23666, USA",51650,Hampton city
3697,VA,Sentara Halifax Regional Hospital,South Boston,44,2730,12561,319892,-78.9141772,36.71269729999999,"2204 Wilborn Ave, South Boston, VA 24592, USA",51083,Halifax County
3698,VA,Sentara Heart Hospital,Norfolk,0,0,0,0,-76.3035324,36.8623753,"600 Gresham Dr Ste 8630A, Norfolk, VA 23507, USA",51710,Norfolk city
3699,VA,Sentara Leigh Hospital,Norfolk,274,17183,94397,1801520,-76.1904277,36.8513793,"830 Kempsville Rd, Norfolk, VA 23502, USA",51710,Norfolk city
3700,VA,Sentara Martha Jefferson Hospital,Charlottesville,150,7692,34613,991059,-78.4437449,38.0226156,"500 Martha Jefferson Dr, Charlottesville, VA 22911, USA",51003,Albemarle County
3701,VA,Sentara Norfolk General Hospital,Norfolk,528,24426,167904,4149626,-76.3032334,36.8623012,"600 Gresham Dr, Norfolk, VA 23507, USA",51710,Norfolk city
3702,VA,Sentara Northern Virginia Medical Center,Woodbridge,147,9599,50483,1019342,-77.28561069999999,38.6367125,"2300 Opitz Blvd, Woodbridge, VA 22191, USA",51153,Prince William County
3703,VA,Sentara Obici Hospital,Suffolk,199,10916,55094,1194071,-76.581491,36.7728376,"2800 Godwin Blvd, Suffolk, VA 23434, USA",51800,Suffolk city
3704,VA,Sentara Princess Anne Hospital,Virginia Beach,174,11843,61674,1254614,-76.0983837,36.7755868,"2025 Glenn Mitchell Dr, Virginia Beach, VA 23456, USA",51810,Virginia Beach city
3705,VA,Sentara RMH Medical Center,Harrisonburg,238,11332,52473,1163988,-78.85557240000001,38.4047055,"2010 Health Campus Dr, Harrisonburg, VA 22801, USA",51165,Rockingham County
3706,VA,Sentara Virginia Beach General Hospital,Virginia Beach,271,12233,72250,1635039,-76.0262546,36.8647753,"1060 First Colonial Rd, Virginia Beach, VA 23454, USA",51810,Virginia Beach city
3707,VA,Sentara Williamsburg Regional Medical Center,Williamsburg,22,6445,31685,730410,-76.7406033,37.3366513,"100 Sentara Cir, Williamsburg, VA 23188, USA",51199,York County
3708,VA,Smyth County Community Hospital,Marion,152,1138,3833,226950,-81.50683529999999,36.8523319,"565 Radio Hill Rd, Marion, VA 24354, USA",51173,Smyth County
3709,VA,Sovah Health - Danville,Danville,319,10322,49167,1785611,-79.4055025,36.5776731,"142 S Main St, Danville, VA 24541, USA",51590,Danville city
3710,VA,Sovah Health - Martinsville,Martinsville,220,4929,20765,545516,-79.8664189,36.698489,"320 Hospital Dr, Martinsville, VA 24112, USA",51690,Martinsville city
3711,VA,Spotsylvania Regional Medical Center,Fredericksburg,133,6095,28646,0,-77.4957227,38.2176157,"4600 Spotsylvania County Pkwy, Fredericksburg, VA 22408, USA",51177,Spotsylvania County
3712,VA,Stafford Hospital,Stafford,90,4717,17798,337421,-77.4070828,38.4150943,"101 Hospital Center Blvd, Stafford, VA 22554, USA",51179,Stafford County
3713,VA,StoneSprings Hospital Center,Dulles,124,2406,8956,428927,-77.54284299999999,38.9402545,"24440 Stone Springs Blvd, Dulles, VA 20166, USA",51107,Loudoun County
3714,VA,TriCities Hospital,Hopewell,147,4831,22143,1324643,-77.291156,37.308009,"411 W Randolph Rd, Hopewell, VA 23860, USA",51670,Hopewell city
3715,VA,Twin County Regional Hospital,Galax,141,2028,8450,270082,-80.9239277,36.670677,"200 Hospital Dr, Galax, VA 24333, USA",51640,Galax city
3716,VA,UVA University Hospital,Charlottesville,681,25156,177440,6852078,-78.49887,38.0311525,"1215 Lee St, Charlottesville, VA 22903, USA",51540,Charlottesville city
3717,VA,VCU Community Memorial Hospital,South Hill,210,3200,16284,428999,-78.1056005,36.7503139,"1755 N Mecklenburg Ave, South Hill, VA 23970, USA",51117,Mecklenburg County
3718,VA,VCU Health Tappahannock Hospital,Tappahannock,67,1376,5826,180428,-76.87912279999999,37.9008751,"618 Hospital Rd, Tappahannock, VA 22560, USA",51057,Essex County
3719,VA,VCU Medical Center,Richmond,711,36128,211004,7584119,-77.4308274,37.5406971,"57 N 11th St, Richmond, VA 23298, USA",51760,Richmond city
3720,VA,VHC Health,Arlington,433,22838,106948,1828402,-77.1283361,38.889159,"1701 N George Mason Dr, Arlington, VA 22205, USA",51013,Arlington County
3721,VA,Warren Memorial Hospital,Front Royal,166,1968,6598,210921,-78.15435,38.9190842,"351 Valley Health Way, Front Royal, VA 22630, USA",51187,Warren County
3722,VA,Winchester Medical Center,Winchester,495,23497,117957,1587046,-78.1935938,39.1942749,"1840 Amherst St, Winchester, VA 22601, USA",51840,Winchester city
3723,VA,Wythe County Community Hospital,Wytheville,100,1609,6191,267236,-81.097172,36.9545765,"600 W Ridge Rd, Wytheville, VA 24382, USA",51197,Wythe County
3726,VT,Brattleboro Memorial Hospital,Brattleboro,47,1375,5296,215215,-72.5647049,42.8432468,"17 Belmont Ave, Brattleboro, VT 05301, USA",50025,Windham County
3727,VT,Central Vermont Medical Center,Berlin,88,3485,20576,549490,-72.5861615,44.2152614,"Berlin, VT, USA",50023,Washington County
3728,VT,Northwestern Medical Center,Saint Albans,53,2130,8244,242908,-73.0835582,44.8107132,"St Albans City, VT, USA",50011,Franklin County
3729,VT,Rutland Regional Medical Center,Rutland,142,6203,29700,699362,-72.9562442,43.5971597,"Rutland Regional Medical Ctr, Rutland, VT 05701, USA",50021,Rutland County
3730,VT,Southwestern Vermont Medical Center,Bennington,57,3149,13745,433655,-73.2074264,42.87433679999999,"100 Hospital Dr, Bennington, VT 05201, USA",50003,Bennington County
3731,VT,The University of Vermont Medical Center,Burlington,481,19703,137564,3583354,-73.1942467,44.4796617,"111 Colchester Ave, Burlington, VT 05401, USA",50007,Chittenden County
3732,VT,White River Junction VA Medical Center,White River Junction,0,0,0,0,-72.34346459999999,43.6483617,"163 Veterans Dr, White River Junction, VT 05009, USA",50027,Windsor County
3733,WA,Providence Holy Family Hospital,Spokane,184,6859,40021,773284,-117.4071068,47.7103745,"5633 N Lidgerwood St, Spokane, WA 99208, USA",53063,Spokane County
3734,WA,Astria Toppenish Hospital,Toppenish,47,673,8438,186132,-120.3168304,46.3708991,"502 W 4th Ave, Toppenish, WA 98948, USA",53077,Yakima County
3735,WA,Cascade Valley Hospital,Arlington,48,1292,5288,228888,-122.1182793,48.1889809,"330 S Stillaguamish Ave, Arlington, WA 98223, USA",53061,Snohomish County
3736,WA,Central Washington Hospital,Wenatchee,176,9697,48203,1321728,-120.3215028,47.4068791,"1201 S Miller St, Wenatchee, WA 98801, USA",53007,Chelan County
3737,WA,EvergreenHealth Kirkland,Kirkland,318,19085,75456,2101010,-122.1795357,47.7161644,"12040 NE 128th St, Kirkland, WA 98034, USA",53033,King County
3738,WA,EvergreenHealth Monroe,Monroe,27,624,2541,134897,-121.9894048,47.8638752,"14701 179th Ave SE, Monroe, WA 98272, USA",53061,Snohomish County
3739,WA,Fred Hutchinson Cancer Center,Seattle,20,522,6353,2060128,-122.3320708,47.6062095,"Seattle, WA, USA",53033,King County
3740,WA,Harbor Regional Health,Aberdeen,49,2465,12152,348834,-123.8206985,46.9812375,"1006 N H St, Aberdeen, WA 98520, USA",53027,Grays Harbor County
3741,WA,Harborview Medical Center,Seattle,413,13252,133563,3089709,-122.3242279,47.6039649,"Main Hospital, 325 9th Ave, Seattle, WA 98104, USA",53033,King County
